EmployeeID,Name,Department,Role,Privilege,InheritedRole,Manager,Salary,JoiningDate
User3089,Employee3089,Marketing,Executive,approve_expense,,User1,146449,2020-06-10
User3090,Employee3090,Admin,Director,approve_expense,,User2469,88567,2020-05-17
User3091,Employee3091,Operations,Manager,approve_expense,,User2373,33316,2016-03-09
User3092,Employee3092,IT,Analyst,manage_hiring,,,64058,2002-04-01
User3093,Employee3093,Finance,Officer,approve_expense,,User159,48255,2000-05-24
User3094,Employee3094,HR,Analyst,approve_expense,,User3878,145617,2020-11-04
User3095,Employee3095,Finance,Manager,view_salary,,User505,32832,2015-10-27
User3096,Employee3096,Legal,Clerk,manage_hiring,,User2465,72443,2005-08-21
User3097,Employee3097,Finance,Analyst,view_salary,,,123615,2000-02-12
User3098,Employee3098,Admin,Officer,view_salary,,User873,78590,2019-06-13
User3099,Employee3099,HR,Auditor,authorize_contracts,,User2437,119207,2000-06-09
User3100,Employee3100,Operations,Manager,authorize_contracts,,,47590,2002-01-26
User3101,Employee3101,Admin,Clerk,approve_expense,,,49176,2004-11-01
User3102,Employee3102,Legal,Auditor,approve_expense,,User1406,136579,2019-04-27
User3103,Employee3103,IT,Assistant,view_salary,,User421,54046,2009-02-05
User3104,Employee3104,Operations,Executive,manage_hiring,,User517,123228,2001-03-08
User3105,Employee3105,Marketing,Clerk,view_salary,Executive,User2322,133294,2005-08-08
User3106,Employee3106,IT,Officer,manage_hiring,,User4973,137748,2006-06-14
User3107,Employee3107,Marketing,Director,access_database,,User2044,104703,2011-05-04
User3108,Employee3108,Finance,Assistant,manage_hiring,Auditor,User4077,63538,2002-02-18
User3109,Employee3109,Admin,Assistant,manage_hiring,,User2074,146831,2010-07-19
User3110,Employee3110,IT,Analyst,approve_expense,,User1833,75195,2013-11-04
User3111,Employee3111,IT,Director,manage_hiring,Manager,User629,59867,2011-08-25
User3112,Employee3112,HR,Analyst,access_database,,,52104,2014-04-15
User3113,Employee3113,Legal,Analyst,manage_hiring,,,37552,2011-10-08
User3114,Employee3114,HR,Assistant,authorize_contracts,,,72025,2005-12-27
User3115,Employee3115,Admin,Director,manage_hiring,,,148950,2019-08-13
User3116,Employee3116,Legal,Auditor,view_salary,Analyst,,65337,2004-04-21
User3117,Employee3117,Legal,Manager,manage_hiring,,,48565,2018-07-18
User3118,Employee3118,Sales,Assistant,authorize_contracts,,User4346,143741,2007-09-14
User3119,Employee3119,Admin,Auditor,authorize_contracts,,User1694,109252,2006-05-13
User3120,Employee3120,Operations,Officer,authorize_contracts,,User1539,31246,2015-02-02
User3121,Employee3121,HR,Director,view_salary,,,111863,2021-03-20
User3122,Employee3122,Sales,Officer,manage_hiring,,User3169,123243,2018-11-30
User3123,Employee3123,Legal,Manager,view_salary,,,126137,2007-03-21
User3124,Employee3124,Sales,Officer,view_salary,,User3719,99226,2004-07-03
User3125,Employee3125,Finance,Director,approve_expense,,,36194,2019-01-31
User3126,Employee3126,IT,Assistant,view_salary,,User4397,41779,2004-11-16
User3127,Employee3127,Operations,Director,authorize_contracts,,,69181,2007-01-26
User3128,Employee3128,Marketing,Assistant,approve_expense,,User1997,78368,2010-06-25
User3129,Employee3129,Sales,Auditor,authorize_contracts,,User2219,46271,2011-07-16
User3130,Employee3130,HR,Director,approve_expense,,,39239,2020-04-29
User3131,Employee3131,Admin,Assistant,approve_expense,,,48138,2009-08-04
User3132,Employee3132,Legal,Assistant,manage_hiring,Auditor,,65003,2011-01-27
User3133,Employee3133,Marketing,Manager,authorize_contracts,,User2213,131632,2016-01-15
User3134,Employee3134,Marketing,Officer,access_database,,User2463,148675,2012-07-25
User3135,Employee3135,IT,Officer,view_salary,,,43728,2020-01-21
User3136,Employee3136,Legal,Analyst,authorize_contracts,Director,User1146,141721,2011-04-26
User3137,Employee3137,Legal,Officer,view_salary,,User2072,62983,2001-12-14
User3138,Employee3138,Finance,Executive,manage_hiring,,User663,99924,2000-01-14
User3139,Employee3139,Operations,Clerk,authorize_contracts,,,64582,2021-07-27
User3140,Employee3140,IT,Officer,view_salary,,User1681,49323,2010-11-21
User3141,Employee3141,Legal,Analyst,authorize_contracts,Auditor,User4146,99523,2011-02-14
User3142,Employee3142,Legal,Manager,authorize_contracts,,User889,106639,2000-02-22
User3143,Employee3143,Admin,Manager,access_database,Auditor,User2426,131048,2021-10-16
User3144,Employee3144,Operations,Auditor,view_salary,,User2333,61017,2013-12-20
User3145,Employee3145,Marketing,Manager,manage_hiring,Assistant,User331,102352,2008-01-13
User3146,Employee3146,Finance,Clerk,authorize_contracts,,,68376,2014-10-08
User3147,Employee3147,Legal,Executive,manage_hiring,,User1624,41745,2010-12-04
User3148,Employee3148,Sales,Manager,view_salary,,,41913,2019-06-12
User3149,Employee3149,Operations,Assistant,view_salary,,User527,112114,2008-05-28
User3150,Employee3150,Sales,Director,approve_expense,,User360,55583,2013-07-28
User3151,Employee3151,Operations,Assistant,access_database,,,32280,2015-07-14
User3152,Employee3152,IT,Manager,manage_hiring,,,68730,2013-09-07
User3153,Employee3153,Finance,Executive,view_salary,,,31118,2003-01-26
User3154,Employee3154,IT,Officer,manage_hiring,,User2807,64411,2008-05-15
User3155,Employee3155,Legal,Executive,access_database,,User3045,42720,2018-07-12
User3156,Employee3156,Finance,Manager,authorize_contracts,,User2452,51295,2009-11-26
User3157,Employee3157,Admin,Clerk,access_database,,User4961,73024,2016-06-01
User3158,Employee3158,Operations,Manager,view_salary,,User3576,112266,2012-07-02
User3159,Employee3159,HR,Executive,authorize_contracts,,,105408,2003-01-26
User3160,Employee3160,Operations,Auditor,view_salary,,User2261,144657,2018-04-20
User3161,Employee3161,Legal,Analyst,manage_hiring,,User4470,47824,2010-01-08
User3162,Employee3162,Marketing,Analyst,view_salary,,User1782,37753,2011-05-13
User3163,Employee3163,Admin,Officer,approve_expense,Officer,User1530,91119,2011-08-03
User3164,Employee3164,IT,Analyst,approve_expense,,User2974,83988,2000-09-10
User3165,Employee3165,Operations,Assistant,approve_expense,,User1732,103956,2000-10-03
User3166,Employee3166,IT,Analyst,manage_hiring,,,130456,2001-07-08
User3167,Employee3167,Sales,Executive,authorize_contracts,,User1256,106937,2001-01-30
User3168,Employee3168,Marketing,Clerk,authorize_contracts,Manager,User2711,40494,2011-11-30
User3169,Employee3169,Legal,Officer,access_database,Executive,User913,119918,2014-09-05
User3170,Employee3170,IT,Clerk,view_salary,,,56591,2002-04-12
User3171,Employee3171,Admin,Analyst,view_salary,,User3850,111627,2015-06-12
User3172,Employee3172,Admin,Manager,approve_expense,,User2046,88062,2007-08-10
User3173,Employee3173,IT,Manager,view_salary,,,115360,2007-12-19
User3174,Employee3174,Sales,Assistant,manage_hiring,,User1665,65882,2011-01-10
User3175,Employee3175,Admin,Manager,authorize_contracts,Clerk,User3621,119348,2018-06-16
User3176,Employee3176,HR,Manager,manage_hiring,,,132758,2004-12-14
User3177,Employee3177,Legal,Analyst,manage_hiring,,,105339,2006-09-05
User3178,Employee3178,Legal,Director,manage_hiring,,User639,142293,2014-02-26
User3179,Employee3179,HR,Executive,approve_expense,,,146002,2003-06-01
User3180,Employee3180,Marketing,Executive,access_database,,,128426,2005-08-25
User3181,Employee3181,Admin,Director,authorize_contracts,,User2180,78959,2021-11-24
User3182,Employee3182,Sales,Clerk,access_database,,User2000,144429,2019-08-18
User3183,Employee3183,Sales,Assistant,approve_expense,Manager,User1130,46288,2002-02-10
User3184,Employee3184,Sales,Executive,manage_hiring,,,95274,2014-10-06
User3185,Employee3185,Legal,Assistant,view_salary,Clerk,User2188,31585,2008-04-04
User3186,Employee3186,Admin,Auditor,manage_hiring,,User1201,69885,2021-09-16
User3187,Employee3187,Operations,Analyst,view_salary,Clerk,User1264,37845,2001-08-30
User3188,Employee3188,HR,Analyst,approve_expense,,User4133,55245,2018-05-21
User3189,Employee3189,HR,Assistant,approve_expense,,,123381,2018-05-09
User3190,Employee3190,HR,Assistant,view_salary,,User4449,138014,2020-11-18
User3191,Employee3191,Finance,Officer,access_database,,,96252,2010-08-20
User3192,Employee3192,HR,Auditor,manage_hiring,,User1345,80794,2019-02-16
User3193,Employee3193,Finance,Assistant,authorize_contracts,,User3499,36070,2007-05-05
User3194,Employee3194,Marketing,Officer,approve_expense,,User4367,142022,2011-12-19
User3195,Employee3195,Sales,Clerk,manage_hiring,,User4158,59781,2011-02-02
User3196,Employee3196,Operations,Analyst,access_database,,User4847,114837,2009-10-19
User3197,Employee3197,Finance,Clerk,authorize_contracts,,User3669,63596,2006-09-09
User3198,Employee3198,Finance,Assistant,view_salary,,,119496,2012-05-13
User3199,Employee3199,Legal,Officer,view_salary,Director,,130844,2010-02-06
User3200,Employee3200,Operations,Clerk,access_database,,User4107,108890,2004-05-27
User3201,Employee3201,Admin,Clerk,access_database,,User3140,48461,2003-07-07
User3202,Employee3202,IT,Director,approve_expense,,User517,83681,2011-02-20
User3203,Employee3203,HR,Executive,authorize_contracts,,User460,87121,2020-12-25
User3204,Employee3204,Operations,Analyst,access_database,Auditor,,127006,2009-03-20
User3205,Employee3205,IT,Auditor,view_salary,,,74208,2015-05-03
User3206,Employee3206,IT,Officer,approve_expense,,User3062,42459,2019-07-23
User3207,Employee3207,Admin,Director,access_database,Analyst,User1493,127700,2005-01-13
User3208,Employee3208,Finance,Executive,authorize_contracts,,,108024,2020-01-29
User3209,Employee3209,IT,Executive,approve_expense,,User1724,131588,2009-02-15
User3210,Employee3210,Finance,Analyst,manage_hiring,Manager,User3276,36676,2012-08-16
User3211,Employee3211,Admin,Assistant,manage_hiring,,User4238,89011,2006-01-27
User3212,Employee3212,Legal,Assistant,manage_hiring,,User1665,138313,2004-05-14
User3213,Employee3213,Operations,Auditor,authorize_contracts,Auditor,User4157,45355,2002-03-08
User3214,Employee3214,Sales,Executive,manage_hiring,,User243,70359,2004-11-30
User3215,Employee3215,HR,Manager,view_salary,Manager,User887,121854,2000-09-15
User3216,Employee3216,Finance,Analyst,access_database,,User4213,87025,2005-05-09
User3217,Employee3217,Legal,Director,manage_hiring,Analyst,,128733,2019-02-20
User3218,Employee3218,Operations,Analyst,manage_hiring,Auditor,,66602,2003-11-19
User3219,Employee3219,Marketing,Manager,manage_hiring,,User3978,74317,2009-08-14
User3220,Employee3220,Operations,Director,approve_expense,,User1667,138110,2000-07-12
User3221,Employee3221,Finance,Clerk,access_database,,,40427,2003-08-08
User3222,Employee3222,IT,Clerk,approve_expense,Assistant,User1483,119623,2006-12-12
User3223,Employee3223,Operations,Manager,authorize_contracts,,,102480,2000-01-22
User3224,Employee3224,Operations,Officer,authorize_contracts,,,38617,2010-06-20
User3225,Employee3225,Marketing,Officer,manage_hiring,,User4547,83427,2007-02-11
User3226,Employee3226,Marketing,Auditor,manage_hiring,,User3912,64018,2013-01-18
User3227,Employee3227,HR,Manager,view_salary,,User331,78221,2006-11-20
User3228,Employee3228,Operations,Manager,authorize_contracts,Clerk,User4935,73730,2016-09-13
User3229,Employee3229,Finance,Auditor,authorize_contracts,,User4026,141802,2004-12-07
User3230,Employee3230,Operations,Auditor,approve_expense,,User437,82791,2017-01-07
User3231,Employee3231,Legal,Clerk,manage_hiring,,,57096,2015-08-29
User3232,Employee3232,Admin,Clerk,access_database,,User1063,87406,2014-04-11
User3233,Employee3233,Finance,Auditor,access_database,,User4951,112224,2007-08-17
User3234,Employee3234,Marketing,Assistant,access_database,Manager,,53945,2001-02-08
User3235,Employee3235,Admin,Analyst,access_database,,User1416,70665,2005-09-02
User3236,Employee3236,Marketing,Analyst,authorize_contracts,,User4892,52149,2018-03-09
User3237,Employee3237,Admin,Director,view_salary,,User1818,145423,2001-02-15
User3238,Employee3238,HR,Officer,view_salary,,User1783,81508,2017-02-23
User3239,Employee3239,Sales,Officer,access_database,,User993,94233,2009-12-13
User3240,Employee3240,Operations,Officer,view_salary,,User2973,128560,2021-04-24
User3241,Employee3241,IT,Manager,access_database,,User469,142350,2014-12-28
User3242,Employee3242,Finance,Officer,approve_expense,Auditor,User1218,91452,2004-05-17
User3243,Employee3243,Admin,Analyst,manage_hiring,Officer,User3486,56279,2018-03-20
User3244,Employee3244,HR,Auditor,view_salary,,User2941,55417,2015-03-29
User3245,Employee3245,Sales,Assistant,view_salary,,,143343,2003-07-03
User3246,Employee3246,Admin,Director,manage_hiring,,,73339,2020-02-09
User3247,Employee3247,Operations,Clerk,authorize_contracts,,User1938,63142,2014-09-08
User3248,Employee3248,Sales,Manager,manage_hiring,,User2152,50744,2006-03-11
User3249,Employee3249,Marketing,Assistant,view_salary,,,111515,2004-02-22
User3250,Employee3250,Sales,Officer,access_database,Clerk,User2857,74860,2004-10-23
User3251,Employee3251,HR,Manager,manage_hiring,,User4693,65947,2001-03-28
User3252,Employee3252,Marketing,Clerk,view_salary,,User1079,118578,2020-03-14
User3253,Employee3253,Legal,Clerk,manage_hiring,,User3512,101871,2016-11-17
User3254,Employee3254,IT,Clerk,manage_hiring,,,122065,2005-12-26
User3255,Employee3255,IT,Director,authorize_contracts,,,141748,2004-12-14
User3256,Employee3256,Admin,Auditor,manage_hiring,,,76872,2014-06-21
User3257,Employee3257,Legal,Auditor,manage_hiring,,User1404,135321,2003-04-21
User3258,Employee3258,Sales,Manager,view_salary,,User1242,115758,2010-05-12
User3259,Employee3259,Marketing,Director,access_database,Officer,User885,127179,2012-04-01
User3260,Employee3260,Admin,Analyst,approve_expense,,User826,90581,2001-05-15
User3261,Employee3261,Sales,Officer,manage_hiring,,User4781,137903,2008-07-27
User3262,Employee3262,Admin,Director,view_salary,,User4251,126541,2009-11-23
User3263,Employee3263,Finance,Auditor,authorize_contracts,Executive,User585,102977,2021-06-30
User3264,Employee3264,Sales,Director,approve_expense,,User4453,82860,2003-05-31
User3265,Employee3265,Marketing,Clerk,access_database,,,108238,2021-06-20
User3266,Employee3266,HR,Executive,access_database,Executive,User3717,67237,2015-07-11
User3267,Employee3267,Operations,Assistant,manage_hiring,,User1872,54182,2011-06-17
User3268,Employee3268,Marketing,Auditor,authorize_contracts,,User1727,78397,2019-07-03
User3269,Employee3269,Marketing,Executive,view_salary,,User2222,95181,2020-11-26
User3270,Employee3270,Legal,Auditor,authorize_contracts,,,74561,2009-04-10
User3271,Employee3271,HR,Analyst,authorize_contracts,,,120688,2015-06-30
User3272,Employee3272,Marketing,Analyst,view_salary,Analyst,,84068,2014-01-10
User3273,Employee3273,Marketing,Manager,view_salary,,,147161,2021-11-09
User3274,Employee3274,HR,Manager,authorize_contracts,Clerk,,113626,2005-02-13
User3275,Employee3275,Admin,Assistant,approve_expense,,User3366,61959,2001-07-27
User3276,Employee3276,Finance,Auditor,manage_hiring,,User640,63074,2005-04-07
User3277,Employee3277,Sales,Officer,manage_hiring,,User1264,74766,2020-12-16
User3278,Employee3278,Sales,Executive,approve_expense,,User3153,62874,2008-02-02
User3279,Employee3279,HR,Manager,view_salary,Auditor,User1505,94341,2019-01-22
User3280,Employee3280,Legal,Manager,manage_hiring,,,100958,2016-08-06
User3281,Employee3281,Finance,Assistant,manage_hiring,,,146426,2017-06-30
User3282,Employee3282,Operations,Manager,authorize_contracts,,User1709,73683,2019-10-17
User3283,Employee3283,Marketing,Auditor,authorize_contracts,,,75988,2011-05-07
User3284,Employee3284,Legal,Director,view_salary,,,55670,2015-01-09
User3285,Employee3285,Marketing,Assistant,authorize_contracts,Assistant,User338,45124,2005-11-01
User3286,Employee3286,Marketing,Director,access_database,Officer,,79826,2004-06-27
User3287,Employee3287,Legal,Officer,view_salary,,,31682,2006-03-12
User3288,Employee3288,Admin,Auditor,access_database,,User3389,89151,2009-02-15
User3289,Employee3289,HR,Clerk,approve_expense,,User3836,54553,2004-08-21
User3290,Employee3290,Marketing,Manager,approve_expense,,User4355,136160,2020-10-10
User3291,Employee3291,Finance,Assistant,approve_expense,,,115986,2005-10-27
User3292,Employee3292,Finance,Director,manage_hiring,,User4988,91453,2016-11-15
User3293,Employee3293,IT,Manager,manage_hiring,,User15,106904,2011-10-07
User3294,Employee3294,HR,Director,access_database,,,45447,2011-06-23
